"uid","forename","surname","name_religion","date_birth","date_death","age_death","national_identity","conv","note","namequal","pbirth","pdeath"
 "DP068","Maria","Hochon",NULL,NULL,NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "DP069","Anne","Hoschon",NULL,NULL,NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "DP070","Elizabeth","Holmes","Elizabeth Francis",NULL,"1718 6 Aug","59",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP071","Mary","Holmes","Mary Nazareth",NULL,"1714 11 Dec","53",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP072","Ann","Howard","Ann Clare",NULL,"1724 12 Apr","39",NULL,"N",NULL,"no bapt",NULL,"1616"
 "BA237","Sally","Farrill","Mary Xaveria",NULL,NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "DP075","Mary","Howard","Mary Baptist",NULL,"1759 18 Feb","73",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP076","Mary","Howard","Mary Catherine",NULL,"1761 14 May","63",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP078","Mary","Kempson","Mary Ann Clementina of the Holy Sacrament",NULL,"1784 7 Jun","45",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP079","Ann","Key","Ann Teresa",NULL,"1776 7 Mar","44",NULL,"N",NULL,NULL,NULL,"1616"
 "DP080","Mary","Kieling","Mary Collet",NULL,"1678 30 Oct","28",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP081","Elizabeth","Langdale","Elizabeth Peter",NULL,"1748 23 Jan","80",NULL,"N",NULL,NULL,NULL,"1616"
 "DP082","Bridget","Langdale","Bridget of the Passion",NULL,"1757 28 Sep","87",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP083","Amanda","Langdale","Amanda a Jesu",NULL,"1731 5 Jan","58",NULL,"N",NULL,NULL,NULL,"1616"
 "DP084","Elizabeth","Langdale","Mary Chrysotome",NULL,"1736 3 Dec","19",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP085","Dorothy","Langdale","Dorothy Maria",NULL,"1787 21 Jun","84",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP086","Mary","Latham","Mary of the Immaculate Conception",NULL,"1725 7 Dec","45",NULL,"N",NULL,NULL,NULL,"1616"
 "DP087","Elizabeth","Latham","Elizabeth Joseph",NULL,"1761 24 Sep","71",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP088","Anne","Lawn","Clare John",NULL,"1785 20 Sep","53",NULL,"N",NULL,NULL,NULL,"1616"
 "DP089","Mary","Letillea","Mary Francis",NULL,"1825 9 Sep","85",NULL,"N",NULL,NULL,NULL,"1148"
 "DP090","Catherine","Leyburn","Catherine Lucy",NULL,"1714 12 Feb","41",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP091","Catherine","MacKey",NULL,NULL,NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "DP092","Elizabeth","Maire","Mary Euphrasia",NULL,"1794 29 Sep",NULL,NULL,"N",NULL,NULL,NULL,"101"
 "DP093","Catherine ","Maire","Catherine Eugenia",NULL,"1770 11 Feb/Jul","52",NULL,"N",NULL,NULL,NULL,"1616"
 "DP094","Lewis","Marichautt","Lewis Antony",NULL,"1714 28 Dec","56",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP095","Elizabeth","Martin","Elizabeth Clare",NULL,"1698 1 Sep","33",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP096","Helen","Martin","Helen Winefride",NULL,"1744 12 Sep","35",NULL,"N",NULL,NULL,NULL,"1616"
 "DP097","Clare","More","Clare John",NULL,"1720 2 Dec","47",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP098","Mary","Moss","Mary Clare",NULL,"1669 30 Apr","27",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP099","Mary","Norman","Mary Joseph",NULL,"1737 22 Mar","63",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP101","Catherine","Ord","Catherine Clare",NULL,"1702 13 Mar","28",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP102","Clare","Ord","Clare Mary Ann",NULL,"1708 26 Apr","37",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP103","Ann","Painter","Ann Joachim",NULL,"1708 10 Sep","68",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP104","Catherine","Parry","Catherine Monica",NULL,NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "DP105","Bridget","Perkins","Bridget Augustin",NULL,"1742 14 May","76",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP107","Mary","Pope","Mary Agatha ",NULL,"1727 19 Dec","48",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP108","Agnes","Reed","Agnes Joseph",NULL,"1730 20 Jan","72",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP109","Mary","Reed","Mary Magdalen",NULL,"1742 8 May","80",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP110","Anne","Reynoldson","Ann Winefrid of the Presentation",NULL,"1795 20 Jan",NULL,NULL,"N",NULL,NULL,NULL,"101"
 "DP111","Mary","Reynoldson",NULL,NULL,NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "DP112","Mary","Rooksby","Mary Thecla",NULL,"1755 7 Mar","75",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP115","Dorothy","Rookwood","Dorothy Maria Joseph",NULL,"1704 10 Sep","65",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP116","Mary","Rookwood","Mary Francis",NULL,"1699 11 Aug","43",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP117","Anna","Rookwood","Anna Maria","1662","1743 25 Feb","80",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP118","Clare","Rookwood","Clare Margaret",NULL,"1743 3 Apr","79",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP119","Dorothy","Rookwood","Dorothy Francis",NULL,"1688 5 May","21",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP120","Elizabeth","Ross","Elizabeth Magdalen",NULL,"1756 27 May","78",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP121","Catherine","Sadler","Catherine Michael",NULL,"1743 5 May","70",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP122","Ann","Salvin","Ann Bonaventure",NULL,"1724 17 Oct","69",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP123","Mary","Sands","Mary Lucy",NULL,"1779 19 Feb","61",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP124","Francis","Shelley","Francis Collet",NULL,"1714 18 Jun","81",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP125","Mary","Shuttleworth","Mary Agnes",NULL,"1754 11 Feb","49",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP126","Bridget","Silcock","Bridget Clare",NULL,"1751 9 Nov","50",NULL,"N",NULL,NULL,NULL,"1616"
 "DP127","Mary","Silvertop","Mary Teresa",NULL,"1767 5 Jun","44",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP128","Elizabeth","Smith","Mary Clare",NULL,"1814 23 Jan","88",NULL,"N",NULL,NULL,NULL,"1060"
 "DP130","Mary","Swales","Mary Augustine",NULL,"1725 1 Dec","23",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP131","Catherine","Thorpe","Catherine Alexius",NULL,"1730 12 Dec","60",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP132","Elizabeth","Thorpe","Elizabeth of the Presentation",NULL,"1730 8 Feb","59",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP133","Elizabeth","Townsend","Elizabeth Joseph",NULL,"1666 12 Nov","78",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP134","Jane","Travers","Jane Mary",NULL,"1676 9 Feb","50",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP135","Margaret","Turner","Margaret Gabriel",NULL,"1735 19 Sep","89",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP136","Mary","Vavasour","Mary Clementina",NULL,"1750 18 Dec","46",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP137","Elizabeth","Vavasour","Clare Constantia",NULL,"1793 11 Jul",NULL,NULL,"N",NULL,NULL,NULL,"1616"
 "DP138","Mary","Welton","Mary Christina",NULL,"1778 5 Apr","74",NULL,"Y",NULL,"no bapt",NULL,"1616"
 "DP139","Helen","Williams","Helen Beuno",NULL,"1716 1 Jun","49",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP140","Benedicta","Willoughby","Benedicta",NULL,NULL,NULL,NULL,"N",NULL,"no bapt",NULL,NULL
 "DP141","Collet","Winton","Collet Gertrude",NULL,"1715 7 May","41",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP142","Catherine","Witham","Catherine Clare",NULL,"1779 22 Feb","72",NULL,"N",NULL,NULL,NULL,"1616"
 "DP143","Margaret","Worton","Margaret Clare",NULL,"1726 14 Feb","73",NULL,"N",NULL,"no bapt",NULL,"1616"
 "DP144","Anna","Wright","Mary Winefride of St Ann",NULL,NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "CB001","Scholastica","Addison",NULL,NULL,"1744 4 Apr",NULL,NULL,"N",NULL,NULL,NULL,"329"
 "CB002","Jane","Alexander","Joanna","1714","1799 17 Jun",NULL,"Scottish","N",NULL,NULL,"1053","921"
 "CB003","Elizabeth","Anne","Anselma","1715","1794  14 Jan","79",NULL,"N","She died in prison.",NULL,"129","328"
 "CB004","Mary","Appleton","Marina","1624","1694 29 Jan",NULL,NULL,"N",NULL,NULL,"353","329"
 "CB005","Anne","Aston",NULL,"1688","1734 10 Nov",NULL,NULL,"N",NULL,NULL,NULL,"329"
 "CB006","Mary Anna","Ayray",NULL,"1654","1713 20 Apr",NULL,NULL,"N",NULL,NULL,NULL,"329"
 "CB007","Hannah","Ball","Winifred",NULL,"1774 27 Oct",NULL,NULL,"N",NULL,NULL,NULL,"329"
 "CB008","Margaret","Barnewall","Bernarda","1756","1835 20 Aug",NULL,"Irish","N",NULL,NULL,"805","379"
 "CB009","Agnes","Batchell",NULL,NULL,"1763 7 May",NULL,NULL,"N",NULL,NULL,NULL,"329"
 "CB010","Anne","Bate","Josepha",NULL,"1758 23 Apr",NULL,NULL,"N",NULL,NULL,NULL,"329"
 "CB011","Anne","Batmanson",NULL,NULL,"1701 1 Feb",NULL,NULL,"N","? Place of birth",NULL,"944","329"
 "CB012","Elizabeth","Bignall",NULL,NULL,NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "CB013","Mary Lucy","Blyde",NULL,"1729","1816 12 Aug",NULL,NULL,"N",NULL,NULL,"1339","788"
 "CB014","Mary","Boult","Bennet","1606","1659 10 Oct",NULL,NULL,"N",NULL,NULL,"183","329"
 "CB015","Catherine","Brent","Christina","1601","1681 14 Sep",NULL,NULL,"N",NULL,NULL,"685","329"
 "CB016","Elinor","Brent","Helen","1611","1688 5 May",NULL,NULL,"N",NULL,NULL,"1366","329"
 "CB017","Elizabeth","Brent","Elizabeth","1607","1660 1 Apr","59 c",NULL,"N",NULL,NULL,"685","1436"
 "CB018","Barbara","Breton","Mary Barbara","1637","1689 28 Sep",NULL,"local","N",NULL,NULL,"329","329"
 "CB019","Frances","Browne","Ebba","1609","1631 22 Sep","22",NULL,"N",NULL,NULL,"1366","329"
 "CB020","Rebecca","Browne","Flavia",NULL,"1665 2 Feb",NULL,NULL,"N",NULL,NULL,"944","329"
 "CB021","Susan","Bruning",NULL,NULL,NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "CB022","Margaret","Burgess",NULL,"1721","1794 3 Apr",NULL,NULL,"N",NULL,NULL,"333","328"
 "CB023","Scolastica","Burgess","Scholastica",NULL,"1770 16 Sep",NULL,NULL,"N",NULL,NULL,"1423","329"
 "CB025","Elizabeth","Camplin","Elizabeth",NULL,"1705 11 Nov",NULL,NULL,"N",NULL,NULL,NULL,"329"
 "CB026","Josepha","Carrington",NULL,NULL,"1785 3 Nov",NULL,NULL,"N",NULL,NULL,NULL,"329"
 "CB027","Anne","Cary","Clementia","1615","1671 26 Apr","56",NULL,"Y",NULL,NULL,"754","1436"
 "CB028","Elizabeth","Cary","Augustina","1617","1682 17 Nov",NULL,NULL,"Y",NULL,NULL,NULL,"329"
 "CB029","Lucy","Cary","Magdalena","1619","1650 1 Nov",NULL,NULL,"Y",NULL,NULL,NULL,"329"
 "CB030","Mary","Cary","Mary of St Winifride","1621","1693 22 Sep",NULL,NULL,"Y",NULL,NULL,NULL,"329"
 "CB031","Anne","Caton","Scholastica","1749","1830 13 Feb",NULL,NULL,"N",NULL,NULL,"821","788"
 "CB032","Jane","Cellar",NULL,"1603","1683 11 Apr",NULL,NULL,"N",NULL,NULL,"1210","329"
 "CB034","Catherine","Chillton","Catherine Teresa","1672","1739 10 Mar",NULL,NULL,"N",NULL,NULL,NULL,"329"
 "CB035","Margaret","Chilton","Gertrude","1671","1733 10 Apr",NULL,NULL,"N",NULL,NULL,NULL,"329"
 "CB036","Mary Lucy","Cape",NULL,NULL,"1640 24 Oct",NULL,NULL,"N",NULL,NULL,NULL,"329"
 "CB037","Mary","Coffin",NULL,NULL,"1727 29 Sep",NULL,NULL,"N",NULL,NULL,NULL,"329"
 "CB038","Brigitt","Coffin","Brigitte","1678","1758 24 Apr",NULL,NULL,"N",NULL,NULL,"353","329"
 "CB039","Elizabeth","Collingwood","Elizabeth",NULL,NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "CB040","Catherine","Comblin",NULL,NULL,NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "CB041","Eleanor","Conquest","Teresa",NULL,"16? 10 Dec",NULL,NULL,"N",NULL,NULL,"482",NULL
 "CB042","Mary","Conquest","Mary Benedict","1659","1686 19 Nov",NULL,NULL,"N",NULL,NULL,"482","329"
 "CB043","Barbara","Constable","Barbara","1617","1684 26 Jan",NULL,NULL,"N",NULL,NULL,"129","329"
 "CB044","Elizabeth","Constable","Winifred","1656c","1680 20 Jan",NULL,NULL,"N",NULL,NULL,"129",NULL
 "CB045","Dorothy","Cook",NULL,NULL,NULL,NULL,NULL,"N","She died as a postulant.",NULL,NULL,"329"
 "CB046","Jane","Cooke","Clare","1611","1685 21 Sep",NULL,NULL,"N",NULL,NULL,"138","329"
 "CB047","Margarette","Cotton","Winifred","1607","1662 5 Nov",NULL,NULL,"N",NULL,NULL,"1497","329"
 "CB048","Mary","Cox",NULL,NULL,NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "CB049","Mary","Cox",NULL,NULL,NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "CB050","Jane","Crane",NULL,NULL,NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "CB051","Olivia","Darell",NULL,NULL,"1760 29 Apr",NULL,NULL,"N",NULL,NULL,NULL,"329"
 "CB052","Elizabeth","Darling",NULL,NULL,NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "CB054","Michelle","Latre, de","Ethelreda","1673","17-  8 Mar",NULL,NULL,"N",NULL,NULL,"754",NULL
 "CB055","Martha","Dodd",NULL,NULL,NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "CB056","Mary","Dodd","Josepha","1652","1715 8 Dec",NULL,NULL,"N",NULL,NULL,NULL,"329"
 "CB057","Mary","Dwerihouse","Mary Josepha","1701","1726 26 Oct",NULL,NULL,"N",NULL,NULL,"1423","329"
 "CB058","Sara","Ellerbie","Alexia",NULL,"1774 12 Dec",NULL,NULL,"N",NULL,NULL,NULL,"329"
 "CB059","Dorothy","Englefield","Benedicta","1676","1725 3 Jul",NULL,NULL,"N",NULL,NULL,"1478","329"
 "CB060","Margaret","Errington",NULL,NULL,NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "CB061","Mary","Errington","Agnes","1642","1662 4 Jun",NULL,NULL,"N",NULL,NULL,"1425","329"
 "CB062","Anne","Eure","Magdalene","1610","1662 9 Nov","52",NULL,"N",NULL,NULL,"642","329"
 "CB063","Catherine","Eure",NULL,NULL,NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "CB064","Mary","Eves",NULL,NULL,"1732 28 Jul",NULL,NULL,"N",NULL,NULL,NULL,"329"
 "CB065","Benedicta","Fairclough",NULL,NULL,"1741 4 Jul",NULL,NULL,"N",NULL,NULL,"1423","329"
 "CB066","Elizabeth","Fairclough","Elizabeth","1698","1744 9 Dec",NULL,NULL,"N",NULL,NULL,"1423","329"
 "CB067","Catherine","Fazakerly","Agatha","1658","1726 20 Sep",NULL,NULL,"N",NULL,NULL,"1423","329"
 "CB068","Dorothy","Fenwick","Alexia","1630","1689 29 Jun",NULL,NULL,"N",NULL,NULL,"1425","329"
 "CB069","Dorothy","Fleetwood","Dorothy",NULL,NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "CB070","Anne","Frere","Mechtilda","1612","1676 26 Jan",NULL,NULL,"N",NULL,NULL,"353","329"
 "CB071","Martha","Fryar","Martha","1761","1825 2 Jan",NULL,NULL,"N",NULL,NULL,"142","788"
 "CB072","Mary","Gandelier",NULL,"1671","1727 18 Feb",NULL,"local","N",NULL,NULL,"329",NULL
 "CB073","Catherine","Gascoigne","Josepha","1699","1774 25 Jan",NULL,NULL,"N",NULL,NULL,"119","329"
 "CB074","Catherine","Gascoigne","Catherine","1601","1676 21 May","76",NULL,"N",NULL,NULL,"1351","329"
 "CB075","Catherine","Gascoigne","Justina of Sta Maria","1623","1690 17 May","67",NULL,"N",NULL,NULL,"1351","1436"
 "CB076","Francis","Gascoigne","Francisca","1637","1708 21 Sep",NULL,NULL,"N",NULL,NULL,"129","329"
 "CB077","Margaretta","Gascoigne","Margaret","1608","1637 16 Aug","28",NULL,"N",NULL,NULL,"1351","329"
 "CB078","Mary","Gascoigne","Paula","1690","1746 17 Jan",NULL,NULL,"N",NULL,NULL,"119","329"
 "CB080","Anne","Gill","Anne","1640","1692 1 Feb",NULL,NULL,"N",NULL,NULL,NULL,"329"
 "CB081","Isabella","Gurney","Teresa","1615","1678 22 Jan",NULL,NULL,"N",NULL,NULL,NULL,"329"
 "CB082","Margaret","Hadock",NULL,NULL,NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "CB083","Louisa","Hagan","Mary Louisa","1740","1811 6 Jun",NULL,"American","N",NULL,NULL,"1401","788"
 "CB085","Catherine","Hall","Maura","1634","1692 17 Mar",NULL,NULL,"N",NULL,NULL,"920","329"
 "CB086","Cecilia","Hall","Cecilia","1625","1651 13 Mar",NULL,NULL,"N",NULL,NULL,"920","329"
 "CB087","Margaret","Harrington","Maura","1684","1720 6 Feb",NULL,NULL,"N",NULL,NULL,"449","329"
 "CB088","Perpetua","Hesketh",NULL,"1680",NULL,NULL,NULL,"N",NULL,NULL,"1423",NULL
 "CB089","Rebecca","Hewett",NULL,NULL,NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "CB090","Anne","Hodson","Scholastica","1621","1690 31 May","67",NULL,"N",NULL,NULL,"890","1436"
 "CB091","Elizabeth","Hodson","Gertrude","1626","1652 7 Oct",NULL,NULL,"N",NULL,NULL,"890","1436"
 "CB092","Dorothy","Hoghton","Scholastica","1656","1726 2 Aug","69",NULL,"N",NULL,NULL,"1423","329"
 "RP214","Isabel","Bertley","Isabel",NULL,"1707 Oct",NULL,"Scots","N",NULL,NULL,NULL,"326"
 "CB094","Joan","Hoghton",NULL,NULL,NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "CB095","Mary","Hoghton","Eugenia","1621","1701 12 Mar","80",NULL,"N",NULL,NULL,"1585","329"
 "CB096","Christina","Hooke","Mary Christina","1715","1792 3 Aug",NULL,NULL,"N",NULL,NULL,"805","329"
 "CB097","Elizabeth","Horne",NULL,NULL,NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "CB098","Mary","Hoskins","Dorothie","1603","1667 4 Mar","64",NULL,"N",NULL,NULL,NULL,"329"
 "CB099","Francis","Howett","Mary Winifrede","1685","1734 4 Dec",NULL,NULL,"N",NULL,NULL,"1423","329"
 "CB100","Mary","Hunt",NULL,NULL,NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "CB101","Cecilia","Hussey","Cecily","1652","1721 9 Apr",NULL,NULL,"N",NULL,NULL,"1352","329"
 "CB102","Isabella","Ingleby","Agnes","1708","1789 1 Mar",NULL,NULL,"N",NULL,NULL,"129","329"
 "CB103","Margarette","Jenison",NULL,"1670",NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "CB104","Monica","Jenison","Augustina","1673 bap","1747 5 Apr",NULL,NULL,"N",NULL,NULL,"735","329"
 "CB105","Catherine","Kenet","Catherine",NULL,"1700 5 May",NULL,NULL,"N",NULL,NULL,"561","329"
 "CB106","Isabella","Kenet","Isabella","1654","1733 1 Feb",NULL,NULL,"N",NULL,NULL,"561","329"
 "CB107","Hellen","Kenion","Helen","1604","165710 Nov",NULL,NULL,"N",NULL,NULL,"1423","329"
 "CB108","Margaret","Kenion","Margaret",NULL,"1645 14 May",NULL,NULL,"N",NULL,NULL,"1423","329"
 "CB109","Elizabeth","Kennet","Mary Agnes","1685","1723 6 Feb",NULL,NULL,"N",NULL,NULL,"561","329"
 "CB110","Magdalen","Kimberley",NULL,"1745","1802 17 Jun",NULL,NULL,"N",NULL,NULL,"1223","921"
 "CB111","Mary","Knight","Clare","1740","1792 30 Oct",NULL,NULL,"N",NULL,NULL,"1577","329"
 "CB112","Elizabeth","Knight","Anne Joseph","1742","1813 2 Mar",NULL,NULL,"N",NULL,NULL,"1577","788"
 "CB113","Winifride","Knightly",NULL,NULL,"1686 28 Oct",NULL,NULL,"N",NULL,NULL,NULL,"329"
 "CB114","Dorothy","Langdale","Constantia","1677","1760 28 Jan",NULL,NULL,"N",NULL,NULL,"129","329"
 "CB115","Ursula","Langdale",NULL,NULL,NULL,NULL,NULL,"N",NULL,NULL,"129",NULL
 "CB116","Anthoes","Latchmore","Mildred","1595","1663 18 Apr",NULL,NULL,"N",NULL,NULL,NULL,"329"
 "CB117","Louise","Lefevre","Mary Anne","1735","1807 31 Jan",NULL,NULL,"N",NULL,NULL,"1056","921"
 "CB118","Elizabeth","Legg","Mary","1643","1691 22 Jun",NULL,"Irish","N",NULL,NULL,"251","329"
 "CB119","Ellin","Lestrange","Teresa","1677","17? 7 Jan",NULL,"Irish","N",NULL,NULL,"805",NULL
 "CB120","Francis","Lucy","Francisca","1621","1641 25 Jan","19",NULL,"N",NULL,NULL,NULL,"329"
 "CB121","Brigett","Lusher","[Bridget]","1633","1690 12 Mar",NULL,NULL,"N",NULL,NULL,"754","329"
 "CB122","Elizabeth","Lusher","[Elizabeth]","1629","1684 7 May",NULL,NULL,"N",NULL,NULL,"754","329"
 "CB123","Mary","Lusher","Francis","1624","1687 28 Jul",NULL,NULL,"N",NULL,NULL,"754","329"
 "CB124","Mary","Mansfield","Mary Gertrude","1682","17?? 18 May",NULL,"Irish","N",NULL,NULL,"147",NULL
 "CB125","Jane","Martin","Martha","1588","1631 1 Apr","42",NULL,"N",NULL,NULL,NULL,"329"
 "CB126","Brigitt","Meynell","Teresa","1672","1697 4 Jul",NULL,NULL,"N",NULL,NULL,"129","329"
 "CB127","Mary","Meynell","Mary Benedicta","1677","1764 4 Feb",NULL,NULL,"N",NULL,NULL,"181","329"
 "CB128","Anne","Middleton","Benedicta","1631","1688 5 Aug",NULL,NULL,"N",NULL,NULL,"129","329"
 "CB130","Jane","Miller","Josepha","1766","1796 15 Jul",NULL,NULL,"N",NULL,NULL,"1507","921"
 "CB131","Anne","Moody",NULL,NULL,"1755 21 Jan",NULL,NULL,"N",NULL,NULL,NULL,"329"
 "CB132","Anne","Moore","Magdalena",NULL,"1719 12 Dec",NULL,NULL,"N",NULL,NULL,"1478","329"
 "CB133","Dorothy","Moore","Dorothy","1683","1726 17 Aug",NULL,NULL,"N",NULL,NULL,"1315","329"
 "CB134","Anne","More","Anne","1600","1662 9 Nov","62",NULL,"N",NULL,NULL,"209","329"
 "CB135","Bridget","More","Brigitt","1609","1692 12 Oct","82",NULL,"N",NULL,NULL,"754","1436"
 "CB136","Grace","More","Agnes","1591","1656 4 Mar","64",NULL,"N",NULL,NULL,"209","329"
 "CB137","Helen","More","Gertrude","1606","1633 17 Aug","27",NULL,"N",NULL,NULL,"209","329"
 "CB138","Anne","Morgan","Benedicta","1604","1640 18 Apr","35",NULL,"N",NULL,NULL,"860","329"
 "CB139","Issett","Mullens","Angela","1616","1641 6 Dec","24",NULL,"N","She was possibly related to the Molyns of Oxon.",NULL,NULL,"329"
 "CB140","Brigit","Naylor","Mary Joseph",NULL,NULL,NULL,NULL,"N",NULL,NULL,"751",NULL
 "CB141","Elizabeth","O'More","Mary Joseph","1674","1720 7 Aug",NULL,"Irish","N",NULL,NULL,"1547","329"
 "CB142","Catherine","Palliser",NULL,NULL,"1770 11 Apr",NULL,NULL,"N",NULL,NULL,NULL,"329"
 "CB143","Elizabeth","Partington","Ann Teresa","1744","1820 4 Sep",NULL,NULL,"N",NULL,NULL,"1629","788"
 "CB144","Mary","Partington","Benedicta","1751","1826 28 Dec",NULL,NULL,"N",NULL,NULL,"1629","788"
 "CB145","Frances","Pennington","Anne","1734","1794 6 Feb ",NULL,NULL,"N",NULL,NULL,"1397","328"
 "CB146","Mary","Percy","Hilda","1596","1670 6 Feb",NULL,NULL,"N",NULL,NULL,"129","329"
 "CB147","Teresa","Pery, de","Bathilda",NULL,"1773 20 Oct",NULL,NULL,"N",NULL,NULL,NULL,"329"
 "CB148","Elizabeth","Phelips",NULL,"1651",NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "CB149","Susanna","Phelipes",NULL,"1648","1705 4 Dec",NULL,NULL,"N",NULL,NULL,"1331","329"
 "CB150","Anne","Plumpton","Mary Angela","1697","1779 20 Dec",NULL,NULL,"N",NULL,NULL,"129","329"
 "CB151","Cecilia","Plumpton","Bernada","1700","1768 28 Apr",NULL,NULL,"N",NULL,NULL,"337","329"
 "CB152","Ellen","Pulleyn","Placida","1706","1786 6 Jul",NULL,NULL,"N",NULL,NULL,"129","329"
 "CB153","Francis","Pulleyn","Placida","1653","1720 16 Jan",NULL,NULL,"N",NULL,NULL,"129","329"
 "CB154","Clare","Radcliffe","Brigitt","1631","1681 11 Aug",NULL,NULL,"N",NULL,NULL,"1001","329"
 "CB155","Dorothy","Radcliffe",NULL,NULL,NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "CB156","Ursula","Radcliffe",NULL,"1633","1689 30 Oct",NULL,NULL,"N",NULL,NULL,"1425","329"
 "CB157","Anne Benedicta","Reeves",NULL,NULL,"1763 22 Apr",NULL,NULL,"N",NULL,NULL,NULL,"329"
 "CB158","Mary Anne","Rigby",NULL,"1720","1776 6 Jul","56",NULL,"N",NULL,NULL,NULL,"329"
 "CB159","Joane","Risdon","Gertrude","1608","1675 26 Jan",NULL,NULL,"N",NULL,NULL,"183","329"
 "CB160","Agnes","Robinson","Martha","1761","1830 11 Jun",NULL,"English","N",NULL,NULL,"197","788"
 "CB161","Elizabeth","Roper","Benedicta","1631","1648 6 Mar","16",NULL,"N",NULL,NULL,"1201","329"
 "CB163","Elizabeth","Ryder","Scholastica","1669","1722 20 Aug",NULL,NULL,"N",NULL,NULL,NULL,"329"
 "CB164","Elizabeth","Shafto","Gertrude","1631","1654 8 Aug",NULL,NULL,"N",NULL,NULL,"1425","329"
 "CB165","Mrs","Shaftoe",NULL,NULL,NULL,NULL,NULL,"N",NULL,NULL,NULL,NULL
 "CB166","Catherine","Sheldon","Catherine",NULL,"1763 22 Sep",NULL,NULL,"N",NULL,NULL,NULL,"329"
